#key=_id
#ltable=POINTER
#rtable=POINTER
#foreign_key_ltable=ltable.id
#foreign_key_rtable=rtable.id
_id,ltable.id,rtable.id,ltable.address,ltable.city,ltable.name,ltable.phone,ltable.state,ltable.zipcode,rtable.address,rtable.city,rtable.name,rtable.phone,rtable.state,rtable.zipcode
116967,5437,5317,CROSS River Shopping Plz,Cross River ,La Familia Pizza & Pasta,(914) 763-9500,NY,10518.0,RR 35,Cross River,La Famiglia Pizza Restaurant,(914) 763-9500,NY,10518.0
116969,5437,5390,CROSS River Shopping Plz,Cross River ,La Familia Pizza & Pasta,(914) 763-9500,NY,10518.0,RR 121,South Salem,La Famiglia Pizzeria & Pasta,(914) 763-9500,NY,10590.0
116970,5438,5335,451 Main St,Ridgefield ,Ancient Mariner Restaurant,(203) 438-4771,CT,6877.0,451 Main St,Ridgefield,The Ancient Mariner,(203) 438-4771,CT,6877.0
116973,5440,5303,87 Main St,New Canaan ,Thali,(203) 972-8332,CT,6840.0,87 Main St,New Canaan,Thali,(203) 972-8332,CT,6840.0
116975,5443,5341,25 Elm St,New Canaan ,Sushi 25,(203) 966-1009,CT,6840.0,25 Elm St,New Canaan,Sushi 25,(203) 966-1009,CT,6840.0
116978,5446,5310,136 Main St,New Canaan ,Barolo Restaurant,(203) 920-1515,CT,6840.0,136 Main St,New Canaan,Barolo,(203) 920-1515,CT,6840.0
116984,5449,5327,411 Main St,Ridgefield ,Planet Pizza,(203) 894-1200,CT,6877.0,411 Main St,Ridgefield,Planet Pizza,(203) 894-1200,CT,6877.0
116985,5450,5285,470 Main St,Ridgefield ,Maru Japanes & Asian Restaurant,(203) 431-8838,CT,6877.0,470 Main St,Ridgefield,Yuan Asian Cuisine,(203) 431-7688,CT,6877.0
116986,5451,5285,470 Main St,Ridgefield ,Yuan Asian Cuisine,(203) 431-7688,CT,6877.0,470 Main St,Ridgefield,Yuan Asian Cuisine,(203) 431-7688,CT,6877.0
116988,5452,5342,62 Main St,New Canaan ,Vicolo Pizza & Trattoria,(203) 966-4966,CT,6840.0,62 Main St,New Canaan,Vicolo Pizza & Trattoria,(203) 966-4966,CT,6840.0
116990,5457,5429,115 Main St,New Canaan ,Pinocchio Pizza,(203) 966-8805,CT,6840.0,115 Main St,New Canaan,Pinocchio Pizza,(203) 966-8805,CT,6840.0
116991,5458,5393,18 Forest St,New Canaan ,New Canaan Diner,(203) 594-7595,CT,6840.0,18 Forest St,New Canaan,New Canaan Diner,(203) 594-7595,CT,6840.0
117017,5481,5377,43 Danbury Rd,Ridgefield ,Toscana,(203) 894-8995,CT,6877.0,43 Danbury Rd,Ridgefield,Toscana,(203) 894-8995,CT,6877.0
117032,5501,5441,4019 Kennett Pike,Wilmington ,Pizza by Elizabeths,(302) 654-4478,DE,19807.0,3801 Kennett Pike,Wilmington,Pizza by Elizabeths,(302) 654-4478,DE,19807.0
117036,5503,5442,4001 Kennett Pike,Wilmington ,Purebread Deli,(302) 426-9866,DE,19807.0,4001 Kennett Pike,Wilmington,Purebread Deli,(302) 426-9866,DE,19807.0
117044,5505,5441,3801 Kennett Pike # Ste E220,Wilmington ,Pizza By Elizabeths,(302) 654-4478,DE,19807.0,3801 Kennett Pike,Wilmington,Pizza by Elizabeths,(302) 654-4478,DE,19807.0
117054,5507,5444,3842 Kennett Pike,Wilmington ,Brew Ha Ha!,(302) 658-6336,DE,19807.0,3842 Kennett Pike,Greenville,Brew Ha Ha,(302) 658-6336,DE,19807.0
117060,5510,5484,5800 Kennett Pike,Wilmington ,Centreville Cafe,(302) 777-4911,DE,19807.0,5800 Kennett Pike,Wilmington,Centreville Cafe,(302) 777-4911,DE,19807.0
117061,5510,5501,5800 Kennett Pike,Wilmington ,Centreville Cafe,(302) 777-4911,DE,19807.0,"5800, Rt 52 Kennett Pike",Wilmington,Centerville Cafe,(302) 777-4911,DE,19807.0
117063,5511,5443,3801 Kennett Pike Ste E120,Wilmington ,2 Fat Guys,(302) 543-4053,DE,19807.0,3801 Kennett Pike,Wilmington,2 Fat Guys,(302) 543-4053,DE,19807.0
117067,5512,5445,4019 Kennett Pike,Wilmington ,B Bc Tavern And Grill,(302) 655-3785,DE,19807.0,4019 Kennett Pike,Greenville,BBC Tavern and Grill,(302) 655-3785,DE,19807.0
117068,5513,5528,101 N Dupont Rd,Wilmington ,Jackson Inn Inc,(302) 652-9972,DE,19807.0,101 N Dupont Rd,Wilmington,Jackson Inn,(302) 652-9972,DE,19807.0
117072,5514,5598,800 N Dupont Rd,Wilmington ,Greenhill Pub At Ed Oliver,(302) 575-1990,DE,19807.0,800 N DuPont Rd,Wilmington,Ed Oliver Golf Club,(302) 571-9041,DE,19807.0
117075,5518,5566,201 Owls Nest Rd,Wilmington ,Greenville Country Club,(302) 652-3255,DE,19807.0,903 Owls Nest Rd,Wilmington,Vicmead Hunt Club,(302) 655-9601,DE,19807.0
117076,5518,5586,201 Owls Nest Rd,Wilmington ,Greenville Country Club,(302) 652-3255,DE,19807.0,201 Owls Nest Rd,Wilmington,Greenville Country Club,(302) 652-0874,DE,19807.0
117077,5519,5447,301 Little Falls Dr,Wilmington ,Capers & Lemons Restaurant,(302) 256-0524,DE,19808.0,301 Little Falls Dr,Wilmington,Capers & Lemons Restaurant,(302) 256-0524,DE,19808.0
117093,5537,5441,4019 Kennett Pike,Wilmington ,Pizza by Elizabeths,(302) 654-4478,DE,19807.0,3801 Kennett Pike,Wilmington,Pizza by Elizabeths,(302) 654-4478,DE,19807.0
117097,5539,5442,4001 Kennett Pike,Wilmington ,Purebread Deli,(302) 426-9866,DE,19807.0,4001 Kennett Pike,Wilmington,Purebread Deli,(302) 426-9866,DE,19807.0
117105,5541,5441,3801 Kennett Pike # Ste E220,Wilmington ,Pizza By Elizabeths,(302) 654-4478,DE,19807.0,3801 Kennett Pike,Wilmington,Pizza by Elizabeths,(302) 654-4478,DE,19807.0
117115,5543,5444,3842 Kennett Pike,Wilmington ,Brew Ha Ha!,(302) 658-6336,DE,19807.0,3842 Kennett Pike,Greenville,Brew Ha Ha,(302) 658-6336,DE,19807.0
117121,5546,5484,5800 Kennett Pike,Wilmington ,Centreville Cafe,(302) 777-4911,DE,19807.0,5800 Kennett Pike,Wilmington,Centreville Cafe,(302) 777-4911,DE,19807.0
117122,5546,5501,5800 Kennett Pike,Wilmington ,Centreville Cafe,(302) 777-4911,DE,19807.0,"5800, Rt 52 Kennett Pike",Wilmington,Centerville Cafe,(302) 777-4911,DE,19807.0
117124,5547,5443,3801 Kennett Pike Ste E120,Wilmington ,2 Fat Guys,(302) 543-4053,DE,19807.0,3801 Kennett Pike,Wilmington,2 Fat Guys,(302) 543-4053,DE,19807.0
117128,5548,5445,4019 Kennett Pike,Wilmington ,B Bc Tavern And Grill,(302) 655-3785,DE,19807.0,4019 Kennett Pike,Greenville,BBC Tavern and Grill,(302) 655-3785,DE,19807.0
117129,5549,5528,101 N Dupont Rd,Wilmington ,Jackson Inn Inc,(302) 652-9972,DE,19807.0,101 N Dupont Rd,Wilmington,Jackson Inn,(302) 652-9972,DE,19807.0
117133,5550,5598,800 N Dupont Rd,Wilmington ,Greenhill Pub At Ed Oliver,(302) 575-1990,DE,19807.0,800 N DuPont Rd,Wilmington,Ed Oliver Golf Club,(302) 571-9041,DE,19807.0
117136,5554,5566,201 Owls Nest Rd,Wilmington ,Greenville Country Club,(302) 652-3255,DE,19807.0,903 Owls Nest Rd,Wilmington,Vicmead Hunt Club,(302) 655-9601,DE,19807.0
117137,5554,5586,201 Owls Nest Rd,Wilmington ,Greenville Country Club,(302) 652-3255,DE,19807.0,201 Owls Nest Rd,Wilmington,Greenville Country Club,(302) 652-0874,DE,19807.0
117138,5555,5447,301 Little Falls Dr,Wilmington ,Capers & Lemons Restaurant,(302) 256-0524,DE,19808.0,301 Little Falls Dr,Wilmington,Capers & Lemons Restaurant,(302) 256-0524,DE,19808.0
117156,5579,5486,7A Trolley Sq,Wilmington ,Cantina Di Napoli,(302) 777-3300,DE,19806.0,7 Trolley Sq,Trolley Square,Cantina di Napoli,(302) 777-3300,DE,19806.0
117159,5580,5576,2511 W 4th St # I,Wilmington ,King Garden,(302) 655-3530,DE,19805.0,2511 W 4th St,Wilmington,King Garden,(302) 655-3530,DE,19805.0
117160,5581,5452,1901 Delaware Ave,Wilmington ,Southeast Kitchen,(302) 691-7728,DE,19806.0,1901 Delaware Ave,Wilmington,Southeast Kitchen,(302) 691-7728,DE,19806.0
117162,5582,5474,729 N Union St,Wilmington ,Bella Luna Ristorante,(302) 654-4400,DE,19805.0,729 N Union St,Wilmington,bella luna,(302) 654-4400,DE,19805.0
117176,5583,5481,707 N Union St,Wilmington ,Hong Hing Chinese Restaurant,(302) 421-9868,DE,19805.0,906 N Union St,Wilmington,Kozy Korner Restaurant,(302) 658-0812,DE,19805.0
117188,5584,5481,608 N Union St,Wilmington ,China King Restaurant,(302) 652-8988,DE,19805.0,906 N Union St,Wilmington,Kozy Korner Restaurant,(302) 658-0812,DE,19805.0
117197,5589,5509,1707 Delaware Ave,Wilmington ,Satsuma Asian Kitchen & Bar,(302) 656-3015,DE,19806.0,1707 Delaware Ave,Wilmington,Satsuma Asian Kitchen & Bar,(302) 656-3015,DE,19806.0
117207,5595,5481,104 N Union St,Wilmington ,Bangkok House Restaurant,(302) 654-8555,DE,19805.0,906 N Union St,Wilmington,Kozy Korner Restaurant,(302) 658-0812,DE,19805.0
117219,5596,5481,520 N Union St,Wilmington ,Mrs Robino's Restaurant Inc,(302) 652-9223,DE,19805.0,906 N Union St,Wilmington,Kozy Korner Restaurant,(302) 658-0812,DE,19805.0
117228,5597,5460,1307 N Scott St,Wilmington ,Moro,(302) 777-1800,DE,19806.0,1307 N Scott St,Wilmington,Moro Restaurant,(302) 777-1800,DE,19806.0
117237,5602,5498,414 N Union St,Wilmington ,Borgia's Subs & Steaks,(302) 654-5061,DE,19805.0,626 N Union St,Wilmington,Yatz Subs & Steaks,(302) 658-6659,DE,19805.0
117242,5604,5508,1601 Delaware Ave,Wilmington ,Hong Kong Chinese Food,(302) 656-1018,DE,19806.0,28A Trolley Sq,Wilmington,Hong Kong Chinese Food Pick Up,(302) 656-1018,DE,19806.0
117246,5605,5481,729 N Union St,Wilmington ,Pamodora Restaurant,(302) 574-9800,DE,19805.0,906 N Union St,Wilmington,Kozy Korner Restaurant,(302) 658-0812,DE,19805.0
117258,5608,5481,906 N Union St,Wilmington ,Kozy Korner Restaurant,(302) 658-0812,DE,19805.0,906 N Union St,Wilmington,Kozy Korner Restaurant,(302) 658-0812,DE,19805.0
117270,5612,5539,504 Greenhill Ave,Wilmington ,Cafe Scalessa's,(302) 656-0955,DE,19805.0,504 Greenhill Ave,Wilmington,Cafe DeVita,(302) 691-5453,DE,19805.0
117274,5613,5481,618 N Union St,Wilmington ,6 Paupers Restaurant,(302) 472-7287,DE,19805.0,906 N Union St,Wilmington,Kozy Korner Restaurant,(302) 658-0812,DE,19805.0
117288,5614,5489,701 N Union St,Wilmington ,Rocco Italian Grill and Sports Bar,(302) 384-6052,DE,19805.0,701 N Union St,Wilmington,Rocco Italian Grill & Sports Bar,(302) 384-6052,DE,19805.0
117312,5667,5611,9202 Clayton Rd,Saint Louis ,Truffles,(314) 567-9100,MO,63124.0,9202 Clayton Rd,Saint Louis,Truffles Restaurant,(314) 567-9100,MO,63124.0
117314,5668,5669,8885 Ladue Rd,Saint Louis ,Pei Wei,(314) 656-5980,MO,63124.0,8885 Ladue Road,Saint Louis,Pei Wei,(314) 656-5980,MO,63124.0
117315,5670,5641,8600 Delmar Blvd Ste 1300,Saint Louis ,Guo Bin Chinese Restaurant,(314) 997-0906,MO,63124.0,8600 Delmar Blvd,Saint Louis,Guo Bin Chinese Restaurant,(314) 997-0906,MO,63124.0
117317,5672,5619,8817 Ladue Rd,Saint Louis ,The Original Pancake House,(314) 932-1340,MO,63124.0,8817 Ladue Rd,Ladue,The Original Pancake House,(314) 932-1340,MO,63124.0
117318,5673,5617,8501 Delmar Blvd,Saint Louis ,House of India,(314) 567-6850,MO,63124.0,8501 Delmar Blvd,Saint Louis,House Of India,(314) 567-6850,MO,63124.0
117319,5677,5612,9769 Clayton Rd,Saint Louis ,Red L Pizza,(314) 997-7070,MO,63124.0,9783 Clayton Rd,Saint Louis,Red-L Pizza,(314) 997-7070,MO,63124.0
117320,5678,5653,9820 Clayton Rd,Saint Louis ,Deer Creek Coffee,(314) 262-8494,MO,63124.0,9820 Clayton Rd,Ladue,Deer Creek Cafe,(314) 262-8494,MO,63124.0
117321,5684,5614,535 S Lindbergh Blvd,Saint Louis ,Kreis' Restaurant,(314) 993-0735,MO,63131.0,535 S Lindbergh Blvd,Saint Louis,Kreis Restaurant,(314) 993-0735,MO,63131.0
117325,5691,5666,26 N Central Ave,Saint Louis ,John P Fields Restaurant,(314) 862-1886,MO,63105.0,34 N Central Ave,Clayton,Barcelona Tapas Restaurant,(314) 863-9909,MO,63105.0
117330,5691,5688,26 N Central Ave,Saint Louis ,John P Fields Restaurant,(314) 862-1886,MO,63105.0,26 N Central Ave,Clayton,John P. Fields,(314) 862-1886,MO,63105.0
117334,5709,5681,200 S Central Ave,Saint Louis ,CJ Muggs Restaurant & Bar,(314) 727-1908,MO,63105.0,16 S Central Ave,Clayton,Wasabi Sushi Bar,(314) 721-9970,MO,63105.0
117336,5722,5611,9202 Clayton Rd,Saint Louis ,Truffles,(314) 567-9100,MO,63124.0,9202 Clayton Rd,Saint Louis,Truffles Restaurant,(314) 567-9100,MO,63124.0
117338,5723,5669,8885 Ladue Rd,Saint Louis ,Pei Wei,(314) 656-5980,MO,63124.0,8885 Ladue Road,Saint Louis,Pei Wei,(314) 656-5980,MO,63124.0
117339,5725,5641,8600 Delmar Blvd Ste 1300,Saint Louis ,Guo Bin Chinese Restaurant,(314) 997-0906,MO,63124.0,8600 Delmar Blvd,Saint Louis,Guo Bin Chinese Restaurant,(314) 997-0906,MO,63124.0
117341,5727,5619,8817 Ladue Rd,Saint Louis ,The Original Pancake House,(314) 932-1340,MO,63124.0,8817 Ladue Rd,Ladue,The Original Pancake House,(314) 932-1340,MO,63124.0
117342,5728,5617,8501 Delmar Blvd,Saint Louis ,House of India,(314) 567-6850,MO,63124.0,8501 Delmar Blvd,Saint Louis,House Of India,(314) 567-6850,MO,63124.0
117343,5732,5612,9769 Clayton Rd,Saint Louis ,Red L Pizza,(314) 997-7070,MO,63124.0,9783 Clayton Rd,Saint Louis,Red-L Pizza,(314) 997-7070,MO,63124.0
117344,5733,5653,9820 Clayton Rd,Saint Louis ,Deer Creek Coffee,(314) 262-8494,MO,63124.0,9820 Clayton Rd,Ladue,Deer Creek Cafe,(314) 262-8494,MO,63124.0
117345,5739,5614,535 S Lindbergh Blvd,Saint Louis ,Kreis' Restaurant,(314) 993-0735,MO,63131.0,535 S Lindbergh Blvd,Saint Louis,Kreis Restaurant,(314) 993-0735,MO,63131.0
117349,5746,5666,26 N Central Ave,Saint Louis ,John P Fields Restaurant,(314) 862-1886,MO,63105.0,34 N Central Ave,Clayton,Barcelona Tapas Restaurant,(314) 863-9909,MO,63105.0
117354,5746,5688,26 N Central Ave,Saint Louis ,John P Fields Restaurant,(314) 862-1886,MO,63105.0,26 N Central Ave,Clayton,John P. Fields,(314) 862-1886,MO,63105.0
117358,5764,5681,200 S Central Ave,Saint Louis ,CJ Muggs Restaurant & Bar,(314) 727-1908,MO,63105.0,16 S Central Ave,Clayton,Wasabi Sushi Bar,(314) 721-9970,MO,63105.0
117364,5772,5652,9443 Olive Blvd,Saint Louis ,I Love Mr Sushi,(314) 432-8898,MO,63132.0,9443 Olive Blvd,Saint Louis,I Love Mr Sushi,(314) 432-8898,MO,63132.0
117365,5773,5620,8137 Delmar Blvd,Saint Louis ,La Pizza,(314) 725-1230,MO,63130.0,8137 Delmar Blvd,University City,La Pizza,(314) 725-1230,MO,63130.0
117370,5776,5636,1601 S Lindbergh Blvd,Saint Louis ,Brio Tuscan Grille,(314) 432-4410,MO,63131.0,1601 S Lindbergh Blvd,Saint Louis,Brio Tuscan Grille,(314) 432-4410,MO,63131.0
117376,5780,5681,16 S Central Ave,Saint Louis ,Wasabi Sushi Bar,(314) 721-9970,MO,63105.0,16 S Central Ave,Clayton,Wasabi Sushi Bar,(314) 721-9970,MO,63105.0
117377,5780,5686,16 S Central Ave,Saint Louis ,Wasabi Sushi Bar,(314) 721-9970,MO,63105.0,16 N Central Ave,Clayton,Bocci Wine Bar,(314) 932-1040,MO,63105.0
117378,5785,5667,8115 Maryland Ave,Saint Louis ,Posh Nosh,(314) 862-1890,MO,63105.0,8115 Maryland Ave,Saint Louis,The Posh Nosh,(314) 862-1890,MO,63105.0
117382,5786,5759,1445 Saint Louis Galleria,Saint Louis ,Panera Bread,(314) 725-4237,MO,63117.0,1445 St. Louis Galleria,Richmond Heights,Panera Bread,(314) 725-4237,MO,63117.0
117385,5787,5695,1012 S Brentwood Blvd,Saint Louis ,Yen Ching,(314) 721-7507,MO,63117.0,1012 S Brentwood Blvd,Saint Louis,Yen Ching Restaurant,(314) 721-7507,MO,63117.0
117391,5789,5726,1155 Saint Louis Galleria,Saint Louis ,Sarku Japan Sushi Bar,(314) 721-8816,MO,63117.0,1155 Saint Louis Galleria,Saint Louis,Sarku Japan Sushi Bar,(314) 721-8816,MO,63117.0
117396,5791,5717,8780 Eager Rd,Saint Louis ,Bonefish Grill,(314) 918-1649,MO,63144.0,8780 Eager Rd,Brentwood,Bonefish Grill,(314) 918-1649,MO,63144.0
117397,5792,5626,8135 Maryland Ave,Saint Louis ,Half & Half,(314) 725-0719,MO,63105.0,8135 Maryland Ave,Saint Louis,Half & Half,(314) 725-0719,MO,63105.0
117405,5795,5676,4 N Central Ave,Saint Louis ,Sushi Ai,(314) 727-1168,MO,63105.0,4 N Central Ave,Clayton,Sushi Ai,(314) 727-1168,MO,63105.0
117417,5796,5704,39 N Central Ave,Saint Louis ,SanSai Japanese Grill,(314) 727-1621,MO,63105.0,1 N Central Ave,Saint Louis,Chipotle Mexican Grill,(314) 725-5650,MO,63105.0
117419,5799,5734,7807 Clayton Rd,Saint Louis ,Choice Saint Louis,(314) 932-1230,MO,63105.0,7807 Clayton Rd,Clayton,Choice Saint Louis,(314) 932-1230,MO,63105.0
117422,5803,5734,7807 Clayton Rd,Saint Louis ,Choice Saint Louis,(314) 932-1230,MO,63105.0,7807 Clayton Rd,Clayton,Choice Saint Louis,(314) 932-1230,MO,63105.0
117429,5808,5666,34 N Central Ave,Saint Louis ,Barcelona Offices,(314) 863-9909,MO,63105.0,34 N Central Ave,Clayton,Barcelona Tapas Restaurant,(314) 863-9909,MO,63105.0
117437,5809,5655,8396 Musick Memorial Dr.,Saint Louis ,Mai Lee Restaurant,(314) 645-2835,MO,63144.0,8396 Musick Memorial Dr,Saint Louis,Mai Lee,(314) 645-2835,MO,63144.0
117440,5813,5614,1600 S Lindbergh Blvd,Saint Louis ,Schneithorsts Restaurant & Bar,(314) 993-4100,MO,63131.0,535 S Lindbergh Blvd,Saint Louis,Kreis Restaurant,(314) 993-0735,MO,63131.0
117444,5816,5671,8001 Forsyth Blvd,Saint Louis ,First Watch Restaurant,(314) 863-7330,MO,63105.0,8001 Forsyth Blvd.,Clayton,First Watch,(314) 863-7330,MO,63105.0
117457,5821,5660,1062 Saint Louis Galleria,Saint Louis ,The Cheesecake Factory,(314) 721-0505,MO,63117.0,1062 St Louis Galleria,Saint Louis,The Cheesecake Factory,(314) 721-0505,MO,63117.0
117462,5822,5682,1493 Saint Louis Galleria,Saint Louis ,California Pizza Kitchen,(314) 863-4500,MO,63117.0,1493 St. Louis Galleria,Richmond Heights,California Pizza Kitchen,(314) 863-4500,MO,63117.0
117467,5823,5757,8049 Clayton Rd,Saint Louis ,IHOP,(314) 725-8798,MO,63117.0,8049 Clayton Rd,Saint Louis,IHOP,(314) 725-8798,MO,63117.0
117468,5828,5751,8224 Olive Blvd,Saint Louis ,Lu Lu Seafood Restaurant,(314) 997-3108,MO,63132.0,8224 Olive Blvd,Saint Louis,Lu Lu Seafood,(314) 997-3108,MO,63132.0
117471,5830,5750,9150 Overland Plz,Saint Louis ,Mandarin House Restaurant,(314) 427-8070,MO,63114.0,9150 Overland Plz,Overland,Mandarin House Restaurant,(314) 427-8070,MO,63114.0
117474,5834,5674,7816 Forsyth Blvd,Saint Louis ,The Blue Elephant Restuarant,(314) 862-0500,MO,63105.0,7816 Forsyth Blvd,Saint Louis,Blue Elephant Royal Thai Cuisine,(314) 862-0500,MO,63105.0
117475,5835,5706,8435 Olive Blvd,Saint Louis ,Shu Feng Restaurant,(314) 983-0099,MO,63132.0,8435 Olive Blvd,Saint Louis,Shu Feng Restaurant,(314) 983-0099,MO,63132.0
117476,5836,5621,7734 Forsyth Blvd.,Saint Louis ,Niche,(314) 773-7755,MO,63105.0,7734 Forsyth Blvd,Clayton,Niche,(314) 773-7755,MO,63105.0
117478,5839,5701,1201 Strassner Dr,Saint Louis ,twinOak Wood-Fired Fare,(314) 644-2772,MO,63144.0,1201 Strassner Dr,Brentwood,Twin Oak Wood Fire Fare,(314) 644-2772,MO,63144.0
117479,5840,5724,100 Carondelet Plz,Saint Louis ,Lobby Lounge At The Ritz-Carlton,(314) 863-6300,MO,63105.0,100 Carondelet Plz,Saint Louis,The Ritz-Carlton Cigar Lounge and Bar,(314) 863-6300,MO,63105.0
117480,5841,5767,7641 Wydown Blvd,Saint Louis ,Manhattan Express,(314) 863-9050,MO,63105.0,7641 Wydown Blvd,St Louis,Manhattan Express,(314) 863-9050,MO,63105.0
117481,5845,5724,100 Carondelet Plz,Saint Louis ,"The Ritz-Carlton, St. Louis",(314) 863-6300,MO,63105.0,100 Carondelet Plz,Saint Louis,The Ritz-Carlton Cigar Lounge and Bar,(314) 863-6300,MO,63105.0
117482,5846,5715,8627 Olive Blvd,Saint Louis ,Pho Long Restaurant,(314) 997-1218,MO,63132.0,8627-8629 Olive Blvd,Saint Louis,Pho Long,(314) 997-1218,MO,63132.0
117485,5848,5681,16 S Bemiston Ave,Saint Louis ,Tani Sushi Bistro,(314) 727-8264,MO,63105.0,16 S Central Ave,Clayton,Wasabi Sushi Bar,(314) 721-9970,MO,63105.0
117486,5850,5694,8116 Olive Blvd,Saint Louis ,Won Ton King,(314) 995-6982,MO,63130.0,8116 Olive Blvd,Saint Louis,Wonton King,(314) 567-9997,MO,63130.0
117487,5851,5621,7734 Forsyth Blvd,Saint Louis ,Niche,(314) 773-7755,MO,63105.0,7734 Forsyth Blvd,Clayton,Niche,(314) 773-7755,MO,63105.0
117489,5856,5644,137 Carondelet Plz,Saint Louis ,801 Chophouse,(314) 875-9900,MO,63105.0,137 Carondelet Plz,Saint Louis,801 Chophouse St. Louis,(314) 875-9900,MO,63105.0
117490,5858,5644,131 Carondelet Plz,Saint Louis ,801 Chophouse - St. Louis,(314) 875-9900,MO,63105.0,137 Carondelet Plz,Saint Louis,801 Chophouse St. Louis,(314) 875-9900,MO,63105.0
117492,5863,5785,95 King St,Chappaqua ,Waka Asian Fusion,(914) 861-2727,NY,10514.0,95 King St,Chappaqua,Waka Asian Fusion,(914) 861-2727,NY,10514.0
117495,5865,5785,95 King St,Chappaqua ,Kira Asian Bistro,(914) 861-2727,NY,10514.0,95 King St,Chappaqua,Waka Asian Fusion,(914) 861-2727,NY,10514.0
117517,5866,5873,27 S Greeley Ave,Chappaqua ,Jrr S Deli Inc,(914) 238-7153,NY,10514.0,114 S Greeley Ave,Chappaqua,Preferred Auto Service Inc.,(914) 238-4437,NY,10514.0
117524,5866,5883,27 S Greeley Ave,Chappaqua ,Jrr S Deli Inc,(914) 238-7153,NY,10514.0,77 S Greeley Ave,Chappaqua,Nicolaysen Agency Inc.,(914) 238-4455,NY,10514.0
117531,5868,5833,55 King St,Chappaqua ,A Taste Of China,(800) 734-6995,NY,10514.0,55 King St,Chappaqua,A Taste Of China,(800) 734-6995,NY,10514.0
117538,5869,5801,88 S Greeley Ave,Chappaqua ,Pizza Station,(914) 238-1400,NY,10514.0,88 S Greeley Ave,Chappaqua,Pizza Station,(914) 238-1400,NY,10514.0
117563,5870,5787,425 King St,Chappaqua ,Old Stone Trattoria,(914) 238-8824,NY,10514.0,425 King St,Chappaqua,Old Stone Trattoria,(914) 238-8824,NY,10514.0
117564,5872,5781,95 King St,Chappaqua ,Le Jardin Du Roi,(914) 238-1368,NY,10514.0,95 King St,Chappaqua,Le Jardin Du Roi,(914) 238-1368,NY,10514.0
117569,5873,5791,10 S Greeley Ave,Chappaqua ,Chappaqua Restaurant & Cafe,(914) 238-3869,NY,10514.0,10 S Greeley Ave,Chappaqua,Chappaqua Restaurant & Cafe,(914) 238-3869,NY,10514.0
117573,5873,5804,10 S Greeley Ave,Chappaqua ,Chappaqua Restaurant & Cafe,(914) 238-3869,NY,10514.0,1 S Greeley Ave,Chappaqua,Chappaqua Smiles,(914) 238-0202,NY,10514.0
117574,5873,5807,10 S Greeley Ave,Chappaqua ,Chappaqua Restaurant & Cafe,(914) 238-3869,NY,10514.0,195 S Greeley Ave,Chappaqua,Chappaqua Library,(914) 238-4779,NY,10514.0
117576,5873,5816,10 S Greeley Ave,Chappaqua ,Chappaqua Restaurant & Cafe,(914) 238-3869,NY,10514.0,59 S Greeley Ave,Chappaqua,Chappaqua Paint and Hardware,(914) 861-2777,NY,10514.0
117583,5873,5854,10 S Greeley Ave,Chappaqua ,Chappaqua Restaurant & Cafe,(914) 238-3869,NY,10514.0,22 S Greeley Ave,Chappaqua,Eye Gallery Of Chappaqua,(914) 238-5600,NY,10514.0
117599,5874,5791,31 S Greeley Ave,Chappaqua ,Gail Patrick's Cafe,(914) 238-0690,NY,10514.0,10 S Greeley Ave,Chappaqua,Chappaqua Restaurant & Cafe,(914) 238-3869,NY,10514.0
117657,5876,5917,89 Oak Hill Rd,Chappaqua ,Desert Moon Cafe Inc,(914) 238-4812,NY,10514.0,89 Oak Hill Rd,Chappaqua,Desert Moon Cafe,,NY,10514.0
117659,5877,5946,142 King St,Chappaqua ,Genova Via,(914) 861-2301,NY,10514.0,142 King St,Chappaqua,Genova Via,(914) 861-2301,NY,10514.0
117661,5880,5784,65 King St,Chappaqua ,Sherry B Dessert Studio,(914) 238-8300,NY,10514.0,65 King St,Chappaqua,Sherry B Dessert Studio,(914) 238-8300,NY,10514.0
117663,5881,5789,415 King St,Chappaqua ,Spoon Asian Fusion,(914) 238-1988,NY,10514.0,415 King St,Chappaqua,Spoon Asian Fusion,(914) 238-1988,NY,10514.0
117668,5883,5786,2 S Greeley Ave,Chappaqua ,Starbucks Coffee,(914) 238-2268,NY,10514.0,2 S Greeley Ave,Chappaqua,Starbucks,(914) 238-2268,NY,10514.0
117699,5884,5794,95 King St Ste 2,Chappaqua ,Bagel Emporium Of Chappaque,(914) 238-9777,NY,10514.0,95 King St,Chappaqua,Bagel Emporium Of Chappaqua,(914) 238-9777,NY,10514.0
